"","Period","Subject","MyPartner","Agent","Theta","Applet","Inv","Disclose","ProbType","ProbBarrel","Outcome","Retain","myRetention","Session","tmt","SPSubj","SPPart","Treatment"
"1076",7,8,17,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-7-8","8-7-17",0
"1077",7,9,15,1,0,0,NA,1,0,0,NA,NA,1,"8","Decision","8-7-9","8-7-15",0
"1078",7,10,3,0,NA,NA,1,NA,0.4,0.4,2,1,0,"8","Decision","8-7-10","8-7-3",0
"1079",7,11,5,0,NA,NA,1,NA,0.8,0.2,1,1,0,"8","Decision","8-7-11","8-7-5",0
"1080",7,12,2,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-7-12","8-7-2",0
"1081",7,13,4,0,NA,NA,0,NA,0.1,0.2,3,1,0,"8","Decision","8-7-13","8-7-4",0
"1082",7,14,6,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-7-14","8-7-6",0
"1083",7,15,9,0,NA,NA,0,NA,0.2,0.3,3,1,0,"8","Decision","8-7-15","8-7-9",0
"1084",7,16,1,0,NA,NA,1,NA,0.4,0.4,2,1,0,"8","Decision","8-7-16","8-7-1",0
"1085",7,17,8,0,NA,NA,1,NA,0.4,0.4,3,0,0,"8","Decision","8-7-17","8-7-8",0
"1086",7,18,7,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-7-18","8-7-7",0
"1087",8,1,18,0,NA,NA,1,NA,0.4,0.4,1,0,0,"8","Decision","8-8-1","8-8-18",0
"1088",8,2,11,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-8-2","8-8-11",0
"1089",8,3,13,0,NA,NA,0,NA,0.2,0.3,3,1,0,"8","Decision","8-8-3","8-8-13",0
"1090",8,4,15,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-8-4","8-8-15",0
"1091",8,5,16,0,NA,NA,0,NA,0.1,0.2,3,1,0,"8","Decision","8-8-5","8-8-16",0
"1092",8,6,10,0,NA,NA,0,NA,0.2,0.3,3,1,0,"8","Decision","8-8-6","8-8-10",0
"1093",8,7,14,0,NA,NA,1,NA,0.4,0.4,1,0,0,"8","Decision","8-8-7","8-8-14",0
"1094",8,8,17,0,NA,NA,1,NA,0.8,0.2,2,0,0,"8","Decision","8-8-8","8-8-17",0
"1095",8,9,12,0,NA,NA,0,NA,0.2,0.3,1,0,0,"8","Decision","8-8-9","8-8-12",0
"1096",8,10,6,1,0,0,NA,1,0,0,NA,NA,1,"8","Decision","8-8-10","8-8-6",0
"1097",8,11,2,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-8-11","8-8-2",0
"1098",8,12,9,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-8-12","8-8-9",0
"1099",8,13,3,1,1,0,NA,1,0,0,NA,NA,1,"8","Decision","8-8-13","8-8-3",0
"1100",8,14,7,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-8-14","8-8-7",0
"1101",8,15,4,1,1,0,NA,1,0,0,NA,NA,0,"8","Decision","8-8-15","8-8-4",0
"1102",8,16,5,1,1,1,NA,0,0,0,NA,NA,1,"8","Decision","8-8-16","8-8-5",0
"1103",8,17,8,1,1,1,NA,1,0,0,NA,NA,0,"8","Decision","8-8-17","8-8-8",0
"1104",8,18,1,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-8-18","8-8-1",0
"1105",9,1,11,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-9-1","8-9-11",0
"1106",9,2,14,1,0,0,NA,1,0,0,NA,NA,1,"8","Decision","8-9-2","8-9-14",0
"1107",9,3,18,1,1,1,NA,1,0,0,NA,NA,1,"8","Decision","8-9-3","8-9-18",0
"1108",9,4,15,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-9-4","8-9-15",0
"1109",9,5,17,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-9-5","8-9-17",0
"1110",9,6,16,1,1,0,NA,1,0,0,NA,NA,0,"8","Decision","8-9-6","8-9-16",0
"1111",9,7,12,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-9-7","8-9-12",0
"1112",9,8,13,1,0,0,NA,0,0,0,NA,NA,1,"8","Decision","8-9-8","8-9-13",0
"1113",9,9,10,1,0,0,NA,0,0,0,NA,NA,1,"8","Decision","8-9-9","8-9-10",0
"1114",9,10,9,0,NA,NA,1,NA,0.4,0.4,2,1,0,"8","Decision","8-9-10","8-9-9",0
"1115",9,11,1,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-9-11","8-9-1",0
"1116",9,12,7,0,NA,NA,0,NA,0.2,0.3,3,0,0,"8","Decision","8-9-12","8-9-7",0
"1117",9,13,8,0,NA,NA,0,NA,0.1,0.2,3,1,0,"8","Decision","8-9-13","8-9-8",0
"1118",9,14,2,0,NA,NA,1,NA,0.8,0.2,1,1,0,"8","Decision","8-9-14","8-9-2",0
"1119",9,15,4,0,NA,NA,1,NA,0.4,0.4,1,0,0,"8","Decision","8-9-15","8-9-4",0
"1120",9,16,6,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-9-16","8-9-6",0
"1121",9,17,5,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-9-17","8-9-5",0
"1122",9,18,3,0,NA,NA,1,NA,0.8,0.2,2,1,0,"8","Decision","8-9-18","8-9-3",0
"1123",10,1,17,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-10-1","8-10-17",0
"1124",10,2,13,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-10-2","8-10-13",0
"1125",10,3,11,0,NA,NA,1,NA,0.8,0.2,2,1,0,"8","Decision","8-10-3","8-10-11",0
"1126",10,4,10,0,NA,NA,1,NA,0.4,0.4,1,0,0,"8","Decision","8-10-4","8-10-10",0
"1127",10,5,18,0,NA,NA,0,NA,0.2,0.3,3,1,0,"8","Decision","8-10-5","8-10-18",0
"1128",10,6,15,0,NA,NA,0,NA,0.2,0.3,1,0,0,"8","Decision","8-10-6","8-10-15",0
"1129",10,7,12,0,NA,NA,1,NA,0.4,0.4,1,0,0,"8","Decision","8-10-7","8-10-12",0
"1130",10,8,16,0,NA,NA,0,NA,0.2,0.3,3,1,0,"8","Decision","8-10-8","8-10-16",0
"1131",10,9,14,0,NA,NA,0,NA,0.2,0.3,3,1,0,"8","Decision","8-10-9","8-10-14",0
"1132",10,10,4,1,1,0,NA,0,0,0,NA,NA,0,"8","Decision","8-10-10","8-10-4",0
"1133",10,11,3,1,0,0,NA,1,0,0,NA,NA,1,"8","Decision","8-10-11","8-10-3",0
"1134",10,12,7,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-10-12","8-10-7",0
"1135",10,13,2,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-10-13","8-10-2",0
"1136",10,14,9,1,0,0,NA,1,0,0,NA,NA,1,"8","Decision","8-10-14","8-10-9",0
"1137",10,15,6,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-10-15","8-10-6",0
"1138",10,16,8,1,0,0,NA,1,0,0,NA,NA,1,"8","Decision","8-10-16","8-10-8",0
"1139",10,17,1,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-10-17","8-10-1",0
"1140",10,18,5,1,1,0,NA,1,0,0,NA,NA,1,"8","Decision","8-10-18","8-10-5",0
"1141",11,1,16,1,1,0,NA,0,0,0,NA,NA,1,"8","Decision","8-11-1","8-11-16",0
"1142",11,2,15,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-11-2","8-11-15",0
"1143",11,3,14,1,0,1,NA,0,0,0,NA,NA,1,"8","Decision","8-11-3","8-11-14",0
"1144",11,4,12,1,1,0,NA,0,0,0,NA,NA,1,"8","Decision","8-11-4","8-11-12",0
"1145",11,5,17,1,1,1,NA,1,0,0,NA,NA,1,"8","Decision","8-11-5","8-11-17",0
"1146",11,6,11,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-11-6","8-11-11",0
"1147",11,7,13,1,1,1,NA,1,0,0,NA,NA,1,"8","Decision","8-11-7","8-11-13",0
"1148",11,8,10,1,0,0,NA,0,0,0,NA,NA,1,"8","Decision","8-11-8","8-11-10",0
"1149",11,9,18,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-11-9","8-11-18",0
"1150",11,10,8,0,NA,NA,1,NA,0.4,0.4,2,1,0,"8","Decision","8-11-10","8-11-8",0
"1151",11,11,6,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-11-11","8-11-6",0
"1152",11,12,4,0,NA,NA,1,NA,0.4,0.4,2,1,0,"8","Decision","8-11-12","8-11-4",0
"1153",11,13,7,0,NA,NA,0,NA,0.2,0.3,2,1,0,"8","Decision","8-11-13","8-11-7",0
"1154",11,14,3,0,NA,NA,1,NA,0.4,0.4,3,1,0,"8","Decision","8-11-14","8-11-3",0
"1155",11,15,2,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-11-15","8-11-2",0
"1156",11,16,1,0,NA,NA,1,NA,0.4,0.4,2,1,0,"8","Decision","8-11-16","8-11-1",0
"1157",11,17,5,0,NA,NA,1,NA,0.8,0.2,1,1,0,"8","Decision","8-11-17","8-11-5",0
"1158",11,18,9,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-11-18","8-11-9",0
"1159",12,1,17,0,NA,NA,1,NA,0.4,0.4,3,1,0,"8","Decision","8-12-1","8-12-17",0
"1160",12,2,13,0,NA,NA,1,NA,0.8,0.2,1,1,0,"8","Decision","8-12-2","8-12-13",0
"1161",12,3,18,0,NA,NA,1,NA,0.8,0.2,2,1,0,"8","Decision","8-12-3","8-12-18",0
"1162",12,4,12,0,NA,NA,1,NA,0.4,0.4,2,0,0,"8","Decision","8-12-4","8-12-12",0
"1163",12,5,16,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-12-5","8-12-16",0
"1164",12,6,11,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-12-6","8-12-11",0
"1165",12,7,10,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-12-7","8-12-10",0
"1166",12,8,14,0,NA,NA,0,NA,0.2,0.3,3,0,0,"8","Decision","8-12-8","8-12-14",0
"1167",12,9,15,0,NA,NA,1,NA,0.4,0.4,1,1,0,"8","Decision","8-12-9","8-12-15",0
"1168",12,10,7,1,1,0,NA,1,0,0,NA,NA,0,"8","Decision","8-12-10","8-12-7",0
"1169",12,11,6,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-12-11","8-12-6",0
"1170",12,12,4,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-12-12","8-12-4",0
"1171",12,13,2,1,0,1,NA,1,0,0,NA,NA,1,"8","Decision","8-12-13","8-12-2",0
"1172",12,14,8,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-12-14","8-12-8",0
"1173",12,15,9,1,1,1,NA,0,0,0,NA,NA,1,"8","Decision","8-12-15","8-12-9",0
"1174",12,16,5,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-12-16","8-12-5",0
"1175",12,17,1,1,0,0,NA,0,0,0,NA,NA,1,"8","Decision","8-12-17","8-12-1",0
"1176",12,18,3,1,1,1,NA,1,0,0,NA,NA,1,"8","Decision","8-12-18","8-12-3",0
"1177",13,1,10,1,1,1,NA,0,0,0,NA,NA,0,"8","Decision","8-13-1","8-13-10",0
"1178",13,2,17,1,1,1,NA,1,0,0,NA,NA,1,"8","Decision","8-13-2","8-13-17",0
"1179",13,3,16,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-13-3","8-13-16",0
"1180",13,4,15,1,1,0,NA,1,0,0,NA,NA,0,"8","Decision","8-13-4","8-13-15",0
"1181",13,5,11,1,1,0,NA,0,0,0,NA,NA,0,"8","Decision","8-13-5","8-13-11",0
"1182",13,6,13,1,1,0,NA,0,0,0,NA,NA,0,"8","Decision","8-13-6","8-13-13",0
"1183",13,7,12,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-13-7","8-13-12",0
"1184",13,8,14,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-13-8","8-13-14",0
"1185",13,9,18,1,1,0,NA,1,0,0,NA,NA,0,"8","Decision","8-13-9","8-13-18",0
"1186",13,10,1,0,NA,NA,1,NA,0.4,0.4,3,0,0,"8","Decision","8-13-10","8-13-1",0
"1187",13,11,5,0,NA,NA,1,NA,0.4,0.4,1,0,0,"8","Decision","8-13-11","8-13-5",0
"1188",13,12,7,0,NA,NA,1,NA,0.4,0.4,2,0,0,"8","Decision","8-13-12","8-13-7",0
"1189",13,13,6,0,NA,NA,0,NA,0.1,0.2,3,0,0,"8","Decision","8-13-13","8-13-6",0
"1190",13,14,8,0,NA,NA,1,NA,0.4,0.4,2,0,0,"8","Decision","8-13-14","8-13-8",0
"1191",13,15,4,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-13-15","8-13-4",0
"1192",13,16,3,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-13-16","8-13-3",0
"1193",13,17,2,0,NA,NA,1,NA,0.8,0.2,1,1,0,"8","Decision","8-13-17","8-13-2",0
"1194",13,18,9,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-13-18","8-13-9",0
"1195",14,1,12,0,NA,NA,1,NA,0.4,0.4,1,0,0,"8","Decision","8-14-1","8-14-12",0
"1196",14,2,14,0,NA,NA,1,NA,0.4,0.4,2,0,0,"8","Decision","8-14-2","8-14-14",0
"1197",14,3,10,0,NA,NA,1,NA,0.4,0.4,1,0,0,"8","Decision","8-14-3","8-14-10",0
"1198",14,4,11,0,NA,NA,1,NA,0.8,0.2,2,1,0,"8","Decision","8-14-4","8-14-11",0
"1199",14,5,16,0,NA,NA,0,NA,0.2,0.3,1,0,0,"8","Decision","8-14-5","8-14-16",0
"1200",14,6,15,0,NA,NA,1,NA,0.4,0.4,3,1,0,"8","Decision","8-14-6","8-14-15",0
"1201",14,7,18,0,NA,NA,1,NA,0.4,0.4,2,0,0,"8","Decision","8-14-7","8-14-18",0
"1202",14,8,13,0,NA,NA,1,NA,0.4,0.4,2,1,0,"8","Decision","8-14-8","8-14-13",0
"1203",14,9,17,0,NA,NA,0,NA,0.1,0.2,3,0,0,"8","Decision","8-14-9","8-14-17",0
"1204",14,10,3,1,1,0,NA,0,0,0,NA,NA,0,"8","Decision","8-14-10","8-14-3",0
"1205",14,11,4,1,1,0,NA,1,0,0,NA,NA,1,"8","Decision","8-14-11","8-14-4",0
"1206",14,12,1,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-14-12","8-14-1",0
"1207",14,13,8,1,1,0,NA,0,0,0,NA,NA,1,"8","Decision","8-14-13","8-14-8",0
"1208",14,14,2,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-14-14","8-14-2",0
"1209",14,15,6,1,1,1,NA,0,0,0,NA,NA,1,"8","Decision","8-14-15","8-14-6",0
"1210",14,16,5,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-14-16","8-14-5",0
"1211",14,17,9,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-14-17","8-14-9",0
"1212",14,18,7,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-14-18","8-14-7",0
"1213",15,1,16,1,1,1,NA,0,0,0,NA,NA,1,"8","Decision","8-15-1","8-15-16",0
"1214",15,2,10,1,0,0,NA,0,0,0,NA,NA,1,"8","Decision","8-15-2","8-15-10",0
"1215",15,3,12,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-15-3","8-15-12",0
"1216",15,4,18,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-15-4","8-15-18",0
"1217",15,5,14,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-15-5","8-15-14",0
"1218",15,6,15,1,1,1,NA,0,0,0,NA,NA,1,"8","Decision","8-15-6","8-15-15",0
"1219",15,7,11,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-15-7","8-15-11",0
"1220",15,8,13,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-15-8","8-15-13",0
"1221",15,9,17,1,1,1,NA,1,0,0,NA,NA,1,"8","Decision","8-15-9","8-15-17",0
"1222",15,10,2,0,NA,NA,0,NA,0.1,0.2,2,1,0,"8","Decision","8-15-10","8-15-2",0
"1223",15,11,7,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-15-11","8-15-7",0
"1224",15,12,3,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-15-12","8-15-3",0
"1225",15,13,8,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-15-13","8-15-8",0
"1226",15,14,5,0,NA,NA,1,NA,0.8,0.2,2,0,0,"8","Decision","8-15-14","8-15-5",0
"1227",15,15,6,0,NA,NA,1,NA,0.4,0.4,2,1,0,"8","Decision","8-15-15","8-15-6",0
"1228",15,16,1,0,NA,NA,1,NA,0.4,0.4,1,1,0,"8","Decision","8-15-16","8-15-1",0
"1229",15,17,9,0,NA,NA,1,NA,0.8,0.2,1,1,0,"8","Decision","8-15-17","8-15-9",0
"1230",15,18,4,0,NA,NA,1,NA,0.8,0.2,2,0,0,"8","Decision","8-15-18","8-15-4",0
"1231",16,1,14,0,NA,NA,1,NA,0.4,0.4,3,1,0,"8","Decision","8-16-1","8-16-14",0
"1232",16,2,11,0,NA,NA,1,NA,0.8,0.2,2,0,0,"8","Decision","8-16-2","8-16-11",0
"1233",16,3,10,0,NA,NA,1,NA,0.4,0.4,3,1,0,"8","Decision","8-16-3","8-16-10",0
"1234",16,4,15,0,NA,NA,0,NA,0.1,0.2,3,1,0,"8","Decision","8-16-4","8-16-15",0
"1235",16,5,13,0,NA,NA,0,NA,0.1,0.2,3,1,0,"8","Decision","8-16-5","8-16-13",0
"1236",16,6,17,0,NA,NA,0,NA,0.2,0.3,2,1,0,"8","Decision","8-16-6","8-16-17",0
"1237",16,7,16,0,NA,NA,0,NA,0.1,0.2,3,1,0,"8","Decision","8-16-7","8-16-16",0
"1238",16,8,12,0,NA,NA,1,NA,0.8,0.2,1,1,0,"8","Decision","8-16-8","8-16-12",0
"1239",16,9,18,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-16-9","8-16-18",0
"1240",16,10,3,1,0,0,NA,0,0,0,NA,NA,1,"8","Decision","8-16-10","8-16-3",0
"1241",16,11,2,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-16-11","8-16-2",0
"1242",16,12,8,1,1,1,NA,1,0,0,NA,NA,1,"8","Decision","8-16-12","8-16-8",0
"1243",16,13,5,1,1,1,NA,0,0,0,NA,NA,1,"8","Decision","8-16-13","8-16-5",0
"1244",16,14,1,1,0,0,NA,0,0,0,NA,NA,1,"8","Decision","8-16-14","8-16-1",0
"1245",16,15,4,1,1,1,NA,0,0,0,NA,NA,1,"8","Decision","8-16-15","8-16-4",0
"1246",16,16,7,1,1,1,NA,0,0,0,NA,NA,1,"8","Decision","8-16-16","8-16-7",0
"1247",16,17,6,1,1,1,NA,1,0,0,NA,NA,1,"8","Decision","8-16-17","8-16-6",0
"1248",16,18,9,1,1,1,NA,1,0,0,NA,NA,0,"8","Decision","8-16-18","8-16-9",0
"1249",17,1,18,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-17-1","8-17-18",0
"1250",17,2,12,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-17-2","8-17-12",0
"1251",17,3,10,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-17-3","8-17-10",0
"1252",17,4,16,1,1,0,NA,0,0,0,NA,NA,1,"8","Decision","8-17-4","8-17-16",0
"1253",17,5,11,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-17-5","8-17-11",0
"1254",17,6,13,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-17-6","8-17-13",0
"1255",17,7,17,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-17-7","8-17-17",0
"1256",17,8,15,1,1,0,NA,1,0,0,NA,NA,1,"8","Decision","8-17-8","8-17-15",0
"1257",17,9,14,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-17-9","8-17-14",0
"1258",17,10,3,0,NA,NA,1,NA,0.4,0.4,1,0,0,"8","Decision","8-17-10","8-17-3",0
"1259",17,11,5,0,NA,NA,1,NA,0.4,0.4,2,0,0,"8","Decision","8-17-11","8-17-5",0
"1260",17,12,2,0,NA,NA,1,NA,0.4,0.4,1,0,0,"8","Decision","8-17-12","8-17-2",0
"1261",17,13,6,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-17-13","8-17-6",0
"1262",17,14,9,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-17-14","8-17-9",0
"1263",17,15,8,0,NA,NA,1,NA,0.8,0.2,2,1,0,"8","Decision","8-17-15","8-17-8",0
"1264",17,16,4,0,NA,NA,1,NA,0.4,0.4,2,1,0,"8","Decision","8-17-16","8-17-4",0
"1265",17,17,7,0,NA,NA,1,NA,0.8,0.2,2,0,0,"8","Decision","8-17-17","8-17-7",0
"1266",17,18,1,0,NA,NA,1,NA,0.8,0.2,2,0,0,"8","Decision","8-17-18","8-17-1",0
"1267",18,1,16,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-18-1","8-18-16",0
"1268",18,2,12,0,NA,NA,1,NA,0.8,0.2,1,1,0,"8","Decision","8-18-2","8-18-12",0
"1269",18,3,10,0,NA,NA,1,NA,0.8,0.2,2,1,0,"8","Decision","8-18-3","8-18-10",0
"1270",18,4,15,0,NA,NA,1,NA,0.4,0.4,2,1,0,"8","Decision","8-18-4","8-18-15",0
"1271",18,5,14,0,NA,NA,0,NA,0.2,0.3,2,0,0,"8","Decision","8-18-5","8-18-14",0
"1272",18,6,13,0,NA,NA,1,NA,0.4,0.4,1,0,0,"8","Decision","8-18-6","8-18-13",0
"1273",18,7,11,0,NA,NA,1,NA,0.4,0.4,3,1,0,"8","Decision","8-18-7","8-18-11",0
"1274",18,8,17,0,NA,NA,1,NA,0.4,0.4,1,0,0,"8","Decision","8-18-8","8-18-17",0
"1275",18,9,18,0,NA,NA,0,NA,0.2,0.3,2,0,0,"8","Decision","8-18-9","8-18-18",0
"1276",18,10,3,1,1,0,NA,1,0,0,NA,NA,1,"8","Decision","8-18-10","8-18-3",0
"1277",18,11,7,1,0,0,NA,0,0,0,NA,NA,1,"8","Decision","8-18-11","8-18-7",0
"1278",18,12,2,1,1,1,NA,1,0,0,NA,NA,1,"8","Decision","8-18-12","8-18-2",0
"1279",18,13,6,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-18-13","8-18-6",0
"1280",18,14,5,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-18-14","8-18-5",0
"1281",18,15,4,1,1,1,NA,0,0,0,NA,NA,1,"8","Decision","8-18-15","8-18-4",0
"1282",18,16,1,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-18-16","8-18-1",0
"1283",18,17,8,1,1,0,NA,0,0,0,NA,NA,0,"8","Decision","8-18-17","8-18-8",0
"1284",18,18,9,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-18-18","8-18-9",0
"1285",19,1,12,1,0,0,NA,0,0,0,NA,NA,1,"8","Decision","8-19-1","8-19-12",0
"1286",19,2,14,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-19-2","8-19-14",0
"1287",19,3,11,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-19-3","8-19-11",0
"1288",19,4,16,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-19-4","8-19-16",0
"1289",19,5,13,1,1,1,NA,1,0,0,NA,NA,1,"8","Decision","8-19-5","8-19-13",0
"1290",19,6,18,1,1,0,NA,0,0,0,NA,NA,1,"8","Decision","8-19-6","8-19-18",0
"1291",19,7,17,1,0,0,NA,1,0,0,NA,NA,0,"8","Decision","8-19-7","8-19-17",0
"1292",19,8,15,1,1,0,NA,0,0,0,NA,NA,0,"8","Decision","8-19-8","8-19-15",0
"1293",19,9,10,1,1,1,NA,0,0,0,NA,NA,1,"8","Decision","8-19-9","8-19-10",0
"1294",19,10,9,0,NA,NA,1,NA,0.4,0.4,1,1,0,"8","Decision","8-19-10","8-19-9",0
"1295",19,11,3,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-19-11","8-19-3",0
"1296",19,12,1,0,NA,NA,0,NA,0.1,0.2,2,1,0,"8","Decision","8-19-12","8-19-1",0
"1297",19,13,5,0,NA,NA,1,NA,0.8,0.2,1,1,0,"8","Decision","8-19-13","8-19-5",0
"1298",19,14,2,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-19-14","8-19-2",0
"1299",19,15,8,0,NA,NA,1,NA,0.4,0.4,3,0,0,"8","Decision","8-19-15","8-19-8",0
"1300",19,16,4,0,NA,NA,1,NA,0.4,0.4,2,0,0,"8","Decision","8-19-16","8-19-4",0
"1301",19,17,7,0,NA,NA,1,NA,0.8,0.2,1,0,0,"8","Decision","8-19-17","8-19-7",0
"1302",19,18,6,0,NA,NA,1,NA,0.4,0.4,3,1,0,"8","Decision","8-19-18","8-19-6",0
"1303",20,1,18,0,NA,NA,1,NA,0.4,0.4,1,1,0,"8","Decision","8-20-1","8-20-18",0
"1304",20,2,11,0,NA,NA,1,NA,0.4,0.4,2,0,0,"8","Decision","8-20-2","8-20-11",0
"1305",20,3,17,0,NA,NA,1,NA,0.4,0.4,3,1,0,"8","Decision","8-20-3","8-20-17",0
"1306",20,4,15,0,NA,NA,1,NA,0.4,0.4,2,1,0,"8","Decision","8-20-4","8-20-15",0
"1307",20,5,13,0,NA,NA,0,NA,0.1,0.2,3,1,0,"8","Decision","8-20-5","8-20-13",0
"1308",20,6,16,0,NA,NA,0,NA,0.2,0.3,2,1,0,"8","Decision","8-20-6","8-20-16",0
"1309",20,7,12,0,NA,NA,0,NA,0.2,0.3,1,0,0,"8","Decision","8-20-7","8-20-12",0
"1310",20,8,14,0,NA,NA,1,NA,0.8,0.2,1,1,0,"8","Decision","8-20-8","8-20-14",0
"1311",20,9,10,0,NA,NA,1,NA,0.4,0.4,2,1,0,"8","Decision","8-20-9","8-20-10",0
"1312",20,10,9,1,0,0,NA,0,0,0,NA,NA,1,"8","Decision","8-20-10","8-20-9",0
"1313",20,11,2,1,0,0,NA,0,0,0,NA,NA,0,"8","Decision","8-20-11","8-20-2",0
"1314",20,12,7,1,1,0,NA,1,0,0,NA,NA,0,"8","Decision","8-20-12","8-20-7",0
"1315",20,13,5,1,1,0,NA,0,0,0,NA,NA,1,"8","Decision","8-20-13","8-20-5",0
"1316",20,14,8,1,1,1,NA,1,0,0,NA,NA,1,"8","Decision","8-20-14","8-20-8",0
"1317",20,15,4,1,1,1,NA,0,0,0,NA,NA,1,"8","Decision","8-20-15","8-20-4",0
"1318",20,16,6,1,1,1,NA,1,0,0,NA,NA,1,"8","Decision","8-20-16","8-20-6",0
"1319",20,17,3,1,0,0,NA,0,0,0,NA,NA,1,"8","Decision","8-20-17","8-20-3",0
"1320",20,18,1,1,1,1,NA,0,0,0,NA,NA,1,"8","Decision","8-20-18","8-20-1",0
"1321",1,1,22,1,1,1,NA,1,0,0,NA,NA,1,"5","Strat_HCost","5-1-1","5-1-22",2
"1322",1,2,16,1,0,0,NA,1,0,0,NA,NA,1,"5","Strat_HCost","5-1-2","5-1-16",2
"1323",1,3,24,1,1,1,NA,1,0,0,NA,NA,0,"5","Strat_HCost","5-1-3","5-1-24",2
